0,0.333333333333333,0.75,0.793103448275862,0.666666666666667,0,0.196744906997343,1,0.5,0,1,1,0.333333333333333,0,0.327272727272727,1,0.5,0,0.666666666666667,0,0
1,0.513333333333333,0,0.689655172413793,0.666666666666667,0.111111111111111,0.41640832595217,0,0.75,0.666666666666667,0,1,1,0.333333333333333,0.454545454545455,0,1,0,0.666666666666667,0,0
0,0.266666666666667,0.75,0.275862068965517,0.666666666666667,0.333333333333333,0.004041186891054,0,0,0.333333333333333,0.666666666666667,0,1,0,0.036363636363636,0,0,0,0.666666666666667,0,0
1,0.482222222222222,0.75,0.172413793103448,1,0.333333333333333,0.01976306465899,0,1,0,0,1,1,0,0.581818181818182,0,0.5,0.666666666666667,0.666666666666667,1,0
1,0.686666666666667,0.75,0.189655172413793,0.666666666666667,0.333333333333333,0.058071302037201,0.25,0,0.666666666666667,0.666666666666667,0,1,0,0.8,0,0.5,0,0.666666666666667,0,0
0,0.111111111111111,0.25,0.068965517241379,0.166666666666667,0.444444444444444,0.004041186891054,0.75,0.25,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0.072727272727273,1,0,0,0.666666666666667,1,1
1,0.708888888888889,0.75,0.379310344827586,0.666666666666667,0.333333333333333,0.052646147032772,0.25,0.75,0,0.333333333333333,1,0.666666666666667,0.333333333333333,0.109090909090909,0,0.5,0,0.666666666666667,0.5,0
1,0.624444444444444,0.75,0.379310344827586,0.666666666666667,0.333333333333333,0.050819309123118,0,1,0,0,1,0,0,0.290909090909091,0,0.5,0,1,0,0
1,0.775555555555556,0.75,0.379310344827586,0.666666666666667,0.111111111111111,0.199955713020372,0,0.75,0.666666666666667,0.666666666666667,0,1,0.333333333333333,0.090909090909091,0,0,0,0.666666666666667,1,0
0,0.228888888888889,0,0.068965517241379,1,0.111111111111111,0.1674047829938,0,0.5,1,1,1,1,0,0.436363636363636,0,0,0,1,0,0
1,0.597777777777778,0.75,0.068965517241379,0.666666666666667,0.333333333333333,0.054583702391497,0.25,1,0.666666666666667,0,1,1,0.666666666666667,0.4,1,1,0,0.666666666666667,1,0
1,0.786666666666667,0,0.379310344827586,0.666666666666667,0.222222222222222,0.144154118689105,1,1,0,0,1,1,0.666666666666667,0.527272727272727,1,1,0,0.666666666666667,0,0
1,0.668888888888889,0.25,0.379310344827586,1,0.333333333333333,0.076561116031887,0,1,0,0,1,0.333333333333333,0.333333333333333,0.509090909090909,0,0.5,0.333333333333333,0.333333333333333,0.5,0
1,0.697777777777778,0.75,0.275862068965517,1,0.333333333333333,0.067648361381754,0.75,1,0,0,1,1,1,0.472727272727273,0,0.5,0.333333333333333,0.666666666666667,1,0
0,0.204444444444444,0.25,0.379310344827586,0.666666666666667,1,0.055081930912312,0,0.25,0.333333333333333,0.666666666666667,0,1,1,0.090909090909091,0,0.5,0,0.333333333333333,0.5,0
1,0.722222222222222,0.75,0.379310344827586,1,0.111111111111111,0.067814437555359,0,0.75,0,0,1,0.666666666666667,0.333333333333333,0.363636363636364,0,0.5,0.333333333333333,0.666666666666667,0,0
1,0.735555555555556,0.75,0.172413793103448,0.666666666666667,1,0.015500442869796,0,0.5,0,1,1,0.333333333333333,0,0.527272727272727,0,0.5,0,0.333333333333333,0,0
1,0.595555555555556,0.75,0.068965517241379,1,0.333333333333333,0.066098317094774,0,0.75,1,0.666666666666667,0,0.333333333333333,1,0.072727272727273,0,0,0.333333333333333,0.666666666666667,0.5,0
0,0.462222222222222,0.75,0.172413793103448,0.833333333333333,0.777777777777778,0.066153675819309,0.75,1,0,0,1,1,0.666666666666667,0.636363636363636,0,1,0.333333333333333,0.666666666666667,0.5,0
1,0.528888888888889,0.75,0.379310344827586,1,0,0.209200620017715,0.25,0.5,0.333333333333333,0,1,0.666666666666667,0.333333333333333,0.127272727272727,0,0.5,0.333333333333333,0.333333333333333,0.5,0
0,0.333333333333333,0.25,0.327586206896552,0.666666666666667,0,0.133248449955713,0.25,1,0,1,1,0.333333333333333,1,0.745454545454545,0,0,0.333333333333333,0.333333333333333,0.5,1
1,0.615555555555556,0.75,0.172413793103448,1,0.333333333333333,0.109112046058459,1,1,1,0,1,1,0,0.527272727272727,0,0.5,0,0.666666666666667,0,0
1,0.711111111111111,0.75,0.120689655172414,0.666666666666667,0.111111111111111,0.052756864481842,0,1,1,0,1,1,1,0,0,0.5,0,0.666666666666667,0,0
1,0.637777777777778,0.25,0.413793103448276,0.666666666666667,0.222222222222222,0.421058458813109,0,0.25,0.666666666666667,0,1,0.666666666666667,1,0.181818181818182,0,0.5,0.333333333333333,0.666666666666667,0,0
1,0.686666666666667,0,0.379310344827586,1,0.222222222222222,0.346268821966342,0,0,0.666666666666667,0,1,1,0.666666666666667,1,0,1,0.333333333333333,1,1,0
0,0.106666666666667,0,0.482758620689655,0.666666666666667,0.111111111111111,0.33159875996457,1,1,0,0,1,1,0.333333333333333,0.2,0,0.5,0,0.666666666666667,0,1
0,0.268888888888889,0.25,0.379310344827586,0.666666666666667,1,0.130535872453499,0,0.5,0.333333333333333,0.666666666666667,0,1,0.333333333333333,0,0,0,0,0.333333333333333,0.5,1
1,0.588888888888889,0.75,0.03448275862069,1,0.333333333333333,0.065544729849424,0,0.75,0.666666666666667,0,1,0,0,0.4,0,0.5,0.666666666666667,0.333333333333333,0,0
0,0.268888888888889,0,0.379310344827586,0.666666666666667,1,0.056521257750221,1,0.5,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0.272727272727273,0,0.5,0,0.666666666666667,0.5,0
0,0.075555555555556,0.25,0.793103448275862,0.666666666666667,0.111111111111111,0.531443755535873,0,0.25,1,0.666666666666667,0,0.333333333333333,1,0.109090909090909,1,0.5,0,0.666666666666667,0,1
1,0.713333333333333,0.25,0.275862068965517,0.666666666666667,0.222222222222222,0.133912754650133,0,0.5,1,0.333333333333333,1,0.666666666666667,1,0.018181818181818,0,0,0,0.666666666666667,0,0
1,0.604444444444444,0,0.379310344827586,0.166666666666667,0.111111111111111,0.136625332152347,0.5,0.5,0,0,1,1,0,0.036363636363636,0.5,0.5,0,0.666666666666667,0,0
0,0.115555555555556,0,0.793103448275862,0.666666666666667,1,0.409820637732507,0,1,0,0,1,1,0.666666666666667,0.4,1,1,0,1,0.5,1
1,0.528888888888889,0.75,0.155172413793103,0.666666666666667,0,0.098649247121346,0.75,1,1,1,1,0.333333333333333,0,0.145454545454545,0,0.5,0,0.666666666666667,1,0
1,0.715555555555556,0.75,0.379310344827586,0.666666666666667,0.333333333333333,0.058292736935341,0,0.5,0,0.333333333333333,1,0.333333333333333,0.333333333333333,0.145454545454545,0,0.5,0,0.666666666666667,1,0
1,0.508888888888889,0.75,0.327586206896552,0.666666666666667,1,0.134078830823738,0.5,0.75,1,0.666666666666667,0,0.333333333333333,1,0.2,1,0.5,0,1,0.5,0
