0;427;2;36;6;10;3115;1;5;1;1;2;4;3;55;3;3;2;3;1;0;1
1;648;4;6;5;4;2233;1;4;2;1;2;2;2;49;1;2;1;3;1;0;1
0;414;2;48;3;6;25793.6;1;3;4;3;1;2;2;30;3;2;1;4;1;0;1
0;371;1;24;2;2;9620.8;1;2;3;4;2;1;2;53;3;2;1;3;2;1;1
1;628;2;36;6;10;10404.8;1;3;3;3;1;2;2;52;1;1;1;3;1;0;1
1;654;4;30;7;3;10634.4;5;5;4;1;2;4;4;61;1;2;2;3;2;0;1
1;638;1;30;5;3;5399.8;1;3;1;4;2;4;2;38;1;2;1;4;1;0;2
1;582;3;10;7;4;1885.8;5;4;1;1;2;2;2;25;1;2;2;3;1;0;1
1;719;2;30;5;4;4187.4;5;5;3;3;1;4;4;23;1;2;1;3;3;0;2
1;670;2;36;5;5;5195.4;5;3;3;2;2;2;4;25;1;2;1;3;1;0;1
1;642;2;6;6;1;2028.6;2;5;4;4;2;2;4;29;3;2;2;3;1;0;1
1;546;2;48;2;10;17036.6;5;1;1;1;2;4;3;34;1;3;1;4;2;0;1
0;366;1;12;5;5;1113;1;2;1;3;1;4;2;51;1;2;1;3;1;1;1
1;622;4;15;5;3;1820;5;5;1;1;2;4;3;43;3;3;1;3;1;0;2
1;716;4;36;6;3;12525.8;5;4;2;1;2;2;4;29;2;2;1;4;3;0;1
1;554;4;24;7;4;3757.6;1;3;1;1;2;2;1;33;1;2;2;2;1;0;2
1;647;1;21;7;10;799.4;1;5;1;1;2;4;1;63;1;2;2;3;3;0;1
1;711;3;10;5;7;1715;1;3;3;1;2;2;4;35;1;2;1;3;1;0;1
1;622;2;27;6;3;8351;1;5;4;1;2;2;4;28;1;2;2;4;2;0;1
1;656;4;12;7;8;1394.4;5;4;1;3;1;4;1;21;1;2;2;3;3;0;1
1;650;4;24;5;4;2172.8;1;4;2;1;2;1;4;30;3;2;1;3;2;0;1
0;426;4;30;2;3;10479;5;1;1;3;1;1;1;51;3;2;1;4;3;0;2
1;570;1;12;5;2;912.8;1;5;1;3;1;4;2;22;1;1;1;3;2;0;1
1;675;1;12;7;4;539;1;4;1;3;1;3;1;56;1;2;4;2;1;0;1
1;590;2;12;5;4;1528.8;1;3;1;3;1;4;1;47;1;2;2;3;3;0;2
1;682;2;24;6;1;6596.8;5;3;1;1;2;2;2;32;3;2;2;4;1;0;2
1;670;4;9;7;5;1741.6;5;5;1;3;1;4;2;39;1;1;2;2;1;0;1
1;695;4;6;2;4;2450;3;5;3;1;2;4;2;43;3;2;1;2;1;0;1
1;642;2;18;5;1;3670.8;2;3;1;1;2;4;4;32;1;2;1;3;3;0;1
1;664;4;9;7;5;1310.4;3;5;1;1;2;2;4;50;1;2;2;3;1;0;1
1;671;2;24;5;4;7117.6;5;5;3;3;1;4;4;40;1;2;1;3;2;0;2
1;604;4;36;6;10;15225;1;5;3;1;2;2;4;43;1;2;2;3;3;0;2
0;490;4;48;5;1;5479.6;5;3;1;4;2;2;1;36;3;2;1;3;1;0;2
1;571;1;42;5;2;11034.8;1;4;3;1;2;4;2;43;1;3;1;3;1;0;1
0;460;4;18;5;4;606.2;1;1;2;3;1;4;1;20;1;1;1;3;1;0;1
1;557;4;12;7;4;1003.8;1;5;1;1;2;4;1;50;1;2;3;3;3;0;2
1;649;4;13;5;4;1972.6;2;1;3;3;1;4;1;62;1;2;1;3;1;0;1
0;390;2;6;2;5;606.2;4;2;1;3;1;2;2;22;3;1;1;3;3;1;1
1;659;4;24;5;4;1835.4;2;4;1;2;2;3;2;24;1;2;1;3;2;0;1
1;621;4;24;5;4;1789.2;1;5;1;1;2;1;1;34;1;2;1;4;1;0;1
1;689;4;24;5;2;5560.8;1;4;3;3;1;4;2;23;1;1;1;3;3;0;2
0;443;1;6;7;2;4737.6;1;3;4;4;2;4;1;42;1;1;1;4;1;0;1
1;609;4;6;5;4;1884.4;2;5;3;1;2;4;3;40;3;3;1;3;3;0;1
1;694;1;24;5;3;4149.6;5;5;1;1;2;4;3;47;3;3;1;3;1;0;2
1;641;2;24;7;4;2440.2;1;5;1;1;2;2;2;46;1;2;2;2;2;0;1
1;654;4;18;7;4;2214.8;4;5;1;1;2;4;4;44;1;2;2;3;3;0;1
0;432;2;24;5;10;1897;1;2;2;3;1;4;4;23;1;2;1;2;2;0;1
1;665;4;24;7;2;2219;1;4;1;1;2;3;2;38;1;2;2;3;1;0;2
1;671;4;12;5;10;896;1;3;1;4;2;2;1;47;1;2;1;2;1;0;1
1;608;4;6;7;4;2175.6;1;4;4;3;1;2;4;22;1;1;2;3;2;0;1
0;548;4;12;6;8;2177;4;5;1;1;2;4;3;53;1;3;2;3;2;0;1
1;578;4;24;7;1;5794.6;2;3;2;1;2;3;2;25;1;2;2;2;2;0;1
0;490;2;21;5;1;3873.8;2;5;1;4;2;2;4;59;1;1;2;2;2;1;1
1;617;4;12;7;4;3263.4;5;5;4;1;2;4;1;47;1;2;1;3;1;0;1
1;660;4;9;5;2;1838.2;1;5;4;1;2;4;4;18;1;2;1;3;1;0;2
1;627;2;26;5;3;11152.4;1;2;3;1;2;3;4;28;1;2;2;3;1;0;2
1;649;1;24;7;3;9261;1;1;3;1;2;4;3;73;1;3;2;4;3;0;1
0;388;1;30;5;2;8890;5;5;1;1;2;4;2;29;1;2;1;3;1;1;1
0;461;2;24;5;10;3805.2;1;3;2;3;1;4;2;18;1;1;1;2;2;1;1
1;605;4;4;7;4;2161.6;1;4;3;1;2;1;1;40;1;2;3;2;1;0;1
0;461;1;24;5;10;1933.4;5;3;1;3;1;2;2;33;1;2;1;3;2;0;1
0;374;2;48;5;2;13944;1;2;4;3;1;2;4;24;3;2;1;3;1;1;1
1;661;2;18;5;3;3890.6;1;3;4;2;2;3;4;19;1;1;1;3;1;0;1
1;612;1;24;2;2;3959.2;3;3;1;1;2;4;1;20;2;2;1;3;1;0;1
0;392;1;48;5;10;10868.2;1;5;1;1;2;4;3;40;3;3;1;4;2;1;2
1;578;4;11;5;1;2998.8;4;5;4;4;2;2;1;26;1;2;1;3;3;0;1
1;662;4;24;5;4;1978.2;1;3;1;2;2;2;2;26;1;2;1;3;3;0;2
1;569;4;21;5;10;3894.8;3;4;4;3;1;2;4;29;3;2;1;4;2;0;1
1;626;3;6;7;10;1880.2;1;5;4;1;2;4;1;44;1;2;2;3;2;0;2
0;498;2;12;5;10;959;1;4;3;2;2;3;4;23;3;2;1;2;1;1;2
0;371;2;48;5;1;21940.8;1;3;3;1;2;2;4;21;1;2;1;3;2;1;1
1;633;1;12;5;2;2319.8;1;3;3;1;2;2;1;25;1;2;1;3;3;0;2
0;473;2;12;5;2;1331.4;2;2;1;3;1;4;4;25;3;1;4;3;1;0;1
0;406;1;36;5;2;7250.6;1;4;1;1;2;2;2;27;1;2;1;3;2;0;1
1;607;2;18;3;2;4541.6;1;3;4;3;1;4;4;31;3;2;2;3;1;0;2
0;451;2;30;7;2;11740.4;1;4;3;1;2;2;2;47;1;2;1;3;2;0;2
0;463;1;36;7;3;13480.6;1;4;1;1;2;4;4;22;1;2;2;3;2;1;1
1;662;4;24;7;1;6336.4;1;3;2;1;2;2;1;72;1;2;1;4;2;0;1
1;664;4;24;7;2;5287.8;4;3;1;1;2;4;1;38;1;2;1;3;1;0;1
1;665;3;10;5;10;5528.6;1;2;4;1;2;1;2;35;1;2;1;2;3;0;1
1;575;2;45;7;3;6406.4;2;1;2;1;2;4;4;25;1;2;1;3;3;0;2
1;684;4;24;7;8;7709.8;1;5;2;1;2;4;3;42;1;3;2;3;1;0;1
0;462;2;24;5;4;2854.6;1;2;4;2;2;1;2;20;1;2;1;3;1;0;2
1;587;1;9;5;4;1909.6;1;4;2;1;2;4;1;57;1;2;1;3;3;0;2
0;425;2;60;5;10;19637.8;1;4;1;1;2;2;3;25;1;2;1;4;2;0;1
1;589;2;12;5;10;10460.8;5;1;4;3;1;2;1;22;1;1;1;1;2;0;1
1;648;4;30;5;4;3266.2;3;5;1;1;2;2;4;28;3;2;1;4;2;0;2
0;422;2;12;5;2;2690.8;1;3;1;1;2;2;2;35;1;2;1;2;1;0;1
1;648;4;12;5;2;1068.2;1;3;1;3;1;1;1;24;1;2;1;3;3;0;1
1;592;1;30;3;1;11300.8;5;2;3;1;2;3;4;23;3;2;3;3;1;0;2
1;539;1;18;6;5;11859.4;5;3;4;3;1;2;4;21;1;1;2;3;3;0;2
0;437;2;39;7;4;6906.2;1;4;3;1;2;2;1;23;1;2;2;3;1;0;1
0;477;1;24;6;4;2322.6;1;2;1;3;1;2;4;27;1;1;1;2;3;0;2
1;537;2;39;6;5;16464;2;4;3;1;2;3;3;30;1;1;1;3;2;0;2
0;518;4;48;7;3;16226;2;3;3;3;1;4;4;22;1;1;2;2;3;0;1
1;629;4;15;5;4;1698.2;3;5;1;1;2;3;2;45;2;2;1;3;3;0;2
0;449;2;21;5;1;1663.2;1;5;3;3;1;4;2;37;1;2;1;3;1;1;2
0;410;1;15;5;10;5542.6;1;3;2;3;1;2;2;27;1;2;1;3;3;0;2
0;421;2;9;7;5;1590.4;4;5;1;1;2;3;3;30;1;3;2;3;1;1;1
1;629;4;10;7;2;3004.4;1;2;4;3;1;3;1;21;1;1;2;3;1;0;1
1;616;1;24;5;2;2445.8;1;2;1;1;2;1;2;22;1;2;1;2;2;0;2
1;612;4;15;5;10;4978.4;5;3;2;1;2;2;3;27;1;2;1;3;3;0;1
0;431;1;42;6;4;6118;1;4;2;1;2;2;2;24;3;2;2;3;1;1;2
0;394;2;15;2;10;9590;2;1;4;1;2;2;2;32;2;2;1;4;2;1;2
1;715;4;11;7;10;1950.2;1;2;1;3;1;4;4;33;1;2;2;4;1;0;1
1;613;1;15;5;10;3515.4;1;1;4;3;1;4;4;21;1;1;1;3;2;0;1
0;412;2;48;3;1;20189.4;1;3;3;1;2;2;4;23;2;2;1;3;1;0;1
0;482;1;48;7;3;8600.2;1;5;1;3;1;4;3;56;2;3;2;2;1;0;2
0;501;2;30;6;4;2686.6;2;2;1;1;2;3;3;28;2;2;2;4;1;0;2
0;571;4;12;7;4;1115.8;5;5;1;3;1;3;2;31;1;2;1;2;1;0;1
1;632;1;12;5;4;1549.8;1;3;3;1;2;2;1;18;1;1;1;4;2;0;2
0;433;1;9;5;4;1912.4;1;2;2;3;1;4;2;20;1;1;1;3;1;0;1
1;664;3;18;2;4;2023;5;4;1;1;2;4;4;47;3;2;1;2;1;0;2
0;410;2;48;6;5;8713.6;1;5;1;1;2;4;3;48;1;3;1;3;2;0;1
0;472;2;24;5;3;16184;1;3;4;3;1;4;4;21;1;1;2;4;1;0;1
1;697;2;13;5;4;2941.4;1;2;3;3;1;4;2;21;1;2;1;2;2;0;1
1;646;4;21;7;3;4585;1;5;4;1;2;4;4;34;1;2;1;4;2;0;1
1;645;2;8;5;4;1979.6;1;3;1;1;2;2;1;31;1;2;1;3;2;0;1
1;674;2;6;5;4;826;1;2;2;2;2;3;1;24;1;2;1;2;2;0;1
1;684;1;12;7;3;1972.6;1;5;1;1;2;3;1;52;1;2;1;3;1;0;1
1;608;2;12;5;3;2839.2;5;3;1;1;2;2;4;28;1;2;1;3;1;0;1
1;630;4;12;5;2;2475.2;1;3;2;1;2;2;1;22;1;1;1;2;1;0;1
1;612;1;24;5;6;2457;1;5;1;3;1;4;1;56;1;2;1;2;3;0;1
0;425;2;12;5;10;1712.2;1;5;4;4;2;1;1;44;1;1;2;3;3;0;1
0;352;1;6;5;10;20854.4;1;5;4;1;2;4;3;66;3;2;1;4;2;1;1
1;607;1;24;5;3;9210.6;1;1;1;1;2;2;3;27;1;3;1;4;3;0;1
1;648;2;24;6;1;9753.8;2;4;1;1;2;4;4;34;1;1;1;4;2;0;2
0;400;1;12;5;10;1783.6;1;2;2;3;1;1;1;35;3;2;1;2;3;0;1
1;685;4;24;6;1;5408.2;1;3;4;1;2;2;3;30;1;3;1;3;3;0;1
1;678;1;24;5;3;4093.6;1;3;2;1;2;4;3;61;3;2;1;3;2;0;1
0;479;3;12;7;10;1314.6;3;4;1;2;2;2;1;26;1;2;3;3;2;0;1
0;449;1;24;2;2;4688.6;3;2;1;1;2;4;3;28;1;3;1;3;3;0;2
1;665;2;18;5;8;5420.8;1;1;3;3;1;4;4;65;1;2;1;3;2;0;1
0;370;2;36;3;1;2734.2;1;5;1;1;2;4;3;59;1;3;1;4;3;1;2
1;654;4;24;5;10;5259.8;1;5;1;3;1;4;3;60;1;3;1;3;2;0;1
1;575;2;12;7;3;2604;1;1;1;1;2;2;4;32;1;2;2;4;3;0;1
1;703;4;12;5;2;2203.6;1;3;1;1;2;2;1;48;1;2;1;3;2;0;1
1;596;2;18;6;8;8685.6;1;3;3;1;2;4;1;42;1;2;1;2;1;0;2
0;428;1;18;5;2;3462.2;1;1;1;1;2;1;4;23;1;2;1;1;1;0;1
0;425;1;18;5;2;1583.4;1;1;1;3;1;2;4;31;1;2;1;3;1;0;1
0;449;1;21;2;10;2305.8;5;3;1;1;2;2;2;38;3;2;2;2;1;0;1
1;711;4;24;7;2;7210;1;5;1;1;2;4;4;31;1;2;1;3;1;0;1
0;422;2;36;5;10;17344.6;5;3;4;1;2;4;3;35;3;3;1;3;1;0;1
0;420;1;24;5;10;3224.2;1;5;1;1;2;1;1;43;1;2;1;3;1;0;2
0;464;2;15;3;10;2489.2;1;2;3;3;1;1;1;24;1;1;2;1;2;0;1
1;648;4;36;6;4;6235.6;1;3;1;3;1;4;1;32;1;2;2;3;3;0;1
0;398;2;24;5;10;1744.4;1;2;1;1;2;2;1;21;3;2;1;2;1;1;1
1;647;3;15;5;5;548.8;1;2;1;3;1;4;2;21;1;1;1;3;1;0;1
1;615;4;12;7;10;1296.4;1;1;4;3;1;2;2;36;1;2;1;1;2;0;1
0;398;1;24;5;10;6743.8;1;4;3;1;2;3;2;29;1;2;1;3;1;1;2
1;701;2;12;7;2;5063.8;1;5;4;1;2;4;4;26;1;1;3;3;3;0;1
1;685;4;10;5;10;2164.4;1;3;2;1;2;2;1;29;1;2;1;2;1;0;1
0;502;2;18;7;4;1743;1;3;1;2;2;2;4;31;1;2;1;3;1;0;2
0;480;1;24;5;4;3414.6;1;2;1;3;1;4;1;33;1;2;1;3;3;0;2
1;669;1;12;7;3;2136.4;1;5;1;1;2;4;3;64;1;3;2;4;3;0;1
1;691;1;18;7;4;2632;1;4;1;2;2;1;2;30;1;2;2;4;1;0;1
1;636;2;6;5;4;1054.2;1;3;3;3;1;3;1;62;1;2;1;3;2;0;1
0;428;2;15;5;4;1122.8;1;5;1;1;2;3;4;35;1;2;1;3;2;0;1
0;385;1;6;2;5;1677.2;1;5;1;3;1;4;3;33;1;3;1;3;1;1;2
1;607;4;30;6;1;5980.8;2;3;3;1;2;2;2;24;1;2;2;2;2;0;1
0;478;1;12;5;10;1260;5;3;1;2;2;2;4;21;1;2;1;3;1;1;2
0;436;1;12;5;10;1062.6;1;4;1;1;2;2;1;24;1;2;1;3;2;0;2
0;482;4;21;7;10;17752;5;5;1;1;2;4;3;28;1;3;1;4;1;0;1
0;452;2;30;7;10;7327.6;1;1;1;2;2;2;4;26;1;2;2;4;1;0;2
1;671;2;12;5;4;4102;1;4;3;3;1;1;1;25;1;2;1;3;2;0;1
1;647;3;12;5;2;3151.4;1;3;4;3;1;2;4;44;1;2;1;2;1;0;1
1;593;4;36;3;8;3658.2;1;3;1;1;2;2;4;25;1;2;2;3;1;0;1
1;719;1;10;7;2;2984.8;5;2;3;3;1;3;1;25;1;1;2;3;1;0;1
1;656;2;12;7;3;2525.6;2;2;2;1;2;4;2;42;1;2;1;3;3;0;1
1;652;4;24;6;1;3325;3;3;1;1;2;2;4;42;1;2;2;3;3;0;1
1;631;4;30;7;4;3963.4;1;3;1;3;1;2;4;31;1;2;1;3;1;0;1
1;728;4;12;5;4;1766.8;1;3;2;1;2;2;4;23;1;2;1;3;1;0;2
1;695;4;6;7;4;2657.2;5;3;4;1;2;2;1;32;1;2;2;2;3;0;1
1;678;2;12;5;2;1376.2;4;2;4;3;1;4;1;18;1;1;1;2;3;0;2
1;672;1;12;5;2;5026;1;3;3;1;2;2;2;27;1;2;1;2;2;0;2
1;584;2;12;3;9;1974;1;3;3;1;2;2;1;29;1;2;1;2;1;0;2
0;411;2;6;6;10;1692.6;1;1;1;1;2;4;2;45;1;2;1;4;3;0;2
1;611;4;12;7;10;1628.2;3;3;1;1;2;4;1;42;1;2;1;3;2;0;1
0;416;1;12;5;10;1920.8;1;4;3;4;2;3;4;34;1;2;1;3;2;0;1
0;383;2;36;5;10;20045.2;1;5;1;1;2;2;3;55;1;3;1;4;3;1;1
1;652;4;54;3;3;13210.4;5;3;3;1;2;2;2;37;1;2;1;2;1;0;1
1;636;1;6;5;3;1892.8;3;1;4;3;1;2;2;21;1;1;1;1;1;0;2
1;672;2;14;5;1;1974;3;5;4;2;2;2;1;33;1;2;1;3;1;0;1
1;680;4;36;5;10;4310.6;5;3;1;1;2;4;1;34;1;2;1;3;2;0;1
1;701;4;24;5;4;2146.2;1;2;1;3;1;3;4;36;2;2;1;3;2;0;1
0;385;1;12;5;10;3610.6;1;2;1;1;2;1;1;31;1;2;1;2;3;1;1
0;411;1;36;5;2;4824.4;1;5;1;1;2;2;4;40;1;2;1;3;1;0;2
0;527;4;12;5;2;1572.2;3;3;1;3;1;4;4;27;1;1;1;2;3;0;1
1;621;2;30;6;1;3504.2;2;5;1;1;2;2;2;39;2;2;2;3;2;0;1
1;654;4;36;7;3;14667.8;5;5;3;1;2;4;3;40;1;3;2;3;3;0;1
1;579;4;24;5;3;3750.6;1;2;1;3;1;1;3;27;1;2;1;4;2;0;1
1;620;4;6;5;7;1873.2;3;3;4;4;2;4;1;60;1;2;1;3;2;0;1
1;627;1;24;7;4;1723.4;4;5;1;3;1;4;2;55;1;1;2;4;1;0;1
1;610;2;18;7;2;10323.6;1;1;1;1;2;4;2;38;2;2;2;4;3;0;2
1;640;4;15;5;7;1223.6;5;2;1;3;1;1;1;22;1;2;1;3;3;0;1
1;600;1;20;5;2;3096.8;5;4;1;1;2;4;4;37;1;2;1;3;2;0;1
1;635;2;18;5;4;4498.2;3;2;4;2;2;3;1;23;1;1;1;3;1;0;1
0;451;1;36;5;3;11520.6;1;3;3;1;2;2;2;24;1;2;1;3;1;0;1
1;672;2;42;7;1;8335.6;1;4;3;3;1;1;1;39;3;2;2;2;3;0;1
1;670;1;6;7;10;5146.4;1;3;4;1;2;3;1;35;1;1;3;3;3;0;1
0;448;2;12;5;8;894.6;1;3;1;1;2;2;4;28;1;2;1;3;2;0;2
1;675;4;18;7;10;1439.2;1;3;1;3;1;3;1;34;1;2;2;3;2;0;1
1;614;4;48;2;1;5052.6;1;3;4;3;1;1;1;25;2;2;1;3;1;0;1
0;407;1;18;5;2;2854.6;1;3;4;3;1;4;1;18;1;1;1;3;1;0;1
1;623;2;12;5;10;1845.2;4;5;1;1;2;4;1;52;1;2;1;3;3;0;1
1;628;4;27;6;3;12058.2;4;3;3;1;2;2;4;25;1;2;2;3;1;0;2
1;612;1;12;7;10;2970.8;1;3;2;1;2;2;1;37;1;1;2;2;1;0;2
1;618;1;12;5;2;2601.2;1;2;1;3;1;1;4;20;1;1;1;3;2;0;2
1;585;4;28;7;4;3840.2;1;5;1;1;2;2;4;27;1;2;2;3;2;0;2
1;570;4;12;5;4;2997.4;2;4;2;1;2;1;3;33;1;2;1;3;1;0;2
1;662;4;12;7;4;730.8;3;5;1;1;2;4;2;40;1;2;2;3;3;0;2
1;634;4;7;7;4;1022;5;5;1;1;2;2;2;44;1;1;2;2;1;0;2
1;636;4;24;7;4;3112.2;2;5;1;1;2;4;2;50;3;2;2;3;1;0;1
1;721;4;10;5;10;1801.8;5;5;1;1;2;2;2;43;1;2;1;2;2;0;1
0;473;3;15;5;4;3257.8;1;2;3;3;1;3;1;23;1;2;1;2;1;0;2
0;378;1;12;5;2;11011;1;5;1;1;2;4;3;51;1;3;1;4;3;1;1
0;470;2;24;5;4;4328.8;2;2;2;2;2;2;4;20;1;1;1;3;1;0;1
0;411;1;12;5;4;992.6;1;5;1;1;2;4;1;55;1;2;1;2;2;0;1
1;638;2;18;7;2;1813;1;2;1;3;1;1;2;25;1;2;2;3;3;0;1
0;461;1;24;5;10;4372.2;1;2;1;3;1;1;2;25;1;2;1;3;1;1;2
1;612;2;12;7;7;1993.6;1;4;1;1;2;3;2;24;1;2;1;3;2;0;1
